Date,Name,Tweets,USD_EUR
2018-05-24,Emmanuel Macron,"LIVE | En Russie pour défendre les intérêts de la France et travailler à la stabilité internationale.
https://t.co/dZQzfJmH3o",1.1728
2018-05-24,Emmanuel Macron,Le moment que nous vivons (qu’il s’agisse de l’Ukraine ou du Moyen-Orient) impose que la Russie et la France prenne… https://t.co/1PvxitlwTo,1.1728
2018-05-24,Emmanuel Macron,LIVE | À Saint-Pétersbourg avec Vladimir Poutine. https://t.co/mCPjzRRh3W,1.1728
2018-05-24,Emmanuel Macron,IBM is designing a great future for French young people. Thank you Virginia Rometty for committing to making… https://t.co/rnqiEnI8t4,1.1728
2018-05-23,Emmanuel Macron,"RT @googleeurope: @EmmanuelMacron Count on us! We're committing $100 million to the #FutureOfWork over the next five years via @Googleorg,…",1.1708
2018-05-23,Emmanuel Macron,"My challenge to tech leaders: 
#TechForGood https://t.co/bghqH99FJ3",1.1708
2018-05-23,Emmanuel Macron,"RT @AccentureFrance: @EmmanuelMacron A travers l’initiative #SkillsToSucceed, Accenture s’engage à aider 150 000 personnes en France d’ici…",1.1708
2018-05-23,Emmanuel Macron,"LIVE | Conférence de presse avec @PaulKagame, Président de la République du Rwanda.
https://t.co/5y3eNH7gko",1.1708
2018-05-23,Emmanuel Macron,RT @dkhos: @EmmanuelMacron Proud to play our part. I'm thrilled to partner with @AXA to provide groundbreaking protection for independent w…,1.1708
2018-05-23,Emmanuel Macron,RT @Deliveroo: @EmmanuelMacron “Deliveroo agrees with @EmmanuelMacron that tech should be a force for good. So we’re proud all our riders h…,1.1708
2018-05-23,Emmanuel Macron,RT @satyanadella: @EmmanuelMacron Honored to join the #TechforGood Summit with @EmmanuelMacron. Collectively we have a responsibility to en…,1.1708
2018-05-23,Emmanuel Macron,RT @GroupeRATP: @EmmanuelMacron Le @GroupeRATP continue d’innover pour tenir son engagement de diviser par 2 ses émissions carbone d'ici 20…,1.1708
2018-05-23,Emmanuel Macron,"Défi lancé aux dirigeants de la tech : 
#TechForGood https://t.co/tSsZvRa4Rq",1.1708
2018-05-22,Emmanuel Macron,"Je ne vais pas vous annoncer un plan ville ou un plan banlieue, cette stratégie est aussi âgée que moi.
Le premier… https://t.co/SU6UnGzZW5",1.1794
2018-05-22,Emmanuel Macron,Nous devons aussi changer de stratégie : arrêter de mettre les populations les plus en difficulté dans les quartier… https://t.co/YIl7yZBJ9o,1.1794
2018-05-22,Emmanuel Macron,"On est là depuis 1 an, ceux qui n'ont pas réussi depuis 20 ans ce n'est pas de ma faute ! #LaFranceUneChance https://t.co/JK9wUARUMa",1.1794
2018-05-22,Emmanuel Macron,"On va lancer une initiative en juillet : cœur de quartier.
Le temps, c'est de l'argent ! D’où l'objectif de bouscul… https://t.co/glfrMHdI1f",1.1794
2018-05-22,Emmanuel Macron,Tout le monde est acteur de la protection collective. Quand on refuse de mettre un terme aux violences dans son qua… https://t.co/BfCFcsXZkh,1.1794
2018-05-22,Emmanuel Macron,Quand quelqu'un est fiché S il n'est pas terroriste ou en passe de l'être. C'est plus large. C'est un instrument de… https://t.co/0lQyR9TNKn,1.1794
2018-05-22,Emmanuel Macron,On n'a pas attendu la mobilisation générale sur les quartiers pour agir : on a dédoublé les classes dans les REP et… https://t.co/lAfnofHYf6,1.1794
2018-05-22,Emmanuel Macron,L'objectif de notre politique : faire que partout dans tous les lieux de la République chacune et chacun retrouve s… https://t.co/p6nt5Be4DZ,1.1794
2018-05-22,Emmanuel Macron,"RT @Elysee: LIVE | Loin des idées reçues sur les banlieues et des annonces sans effets, on change de méthode. #LaFranceUneChance https://t.…",1.1794
2018-05-22,Emmanuel Macron,"Construire l'égalité, dès le plus jeune âge : on va construire 30000 places de crèche supplémentaires dans le quinq… https://t.co/YYH7qnf8MT",1.1794
2018-05-22,Emmanuel Macron,Les habitants des quartiers s'y sentent souvent enfermés par un plafond de verre. Aujourd'hui on les remet au cœur.… https://t.co/zace0kFiMT,1.1794
2018-05-22,Emmanuel Macron,"Ce n'est plus possible d'annoncer des plans banlieues en pensant qu’ils s’appliqueront d’eux-mêmes, ça a déjà été f… https://t.co/bmGcTqFguA",1.1794
2018-05-22,Emmanuel Macron,"Changer le quotidien des banlieues, ça commence par mettre autour de la table les personnes qui y vivent ! Je reçoi… https://t.co/SbKYZcI2Af",1.1794
2018-05-22,Emmanuel Macron,#LaFranceUneChance https://t.co/c8HTpVZQXD,1.1794
2018-05-22,Emmanuel Macron,Pour que le visage des quartiers change. #LaFranceUneChance https://t.co/8NGzit2jn5,1.1794
2018-05-22,François Hollande,La fonction publique n'est pas une variable d'ajustement. Pourquoi ce serait aux fonctionnaires de payer l'addition… https://t.co/zAT5XesE8p,1.1794
2018-05-22,François Hollande,"S'il y a aujourd'hui un déficit public inférieur à 3%, une croissance supérieure à 2% et des créations d'emplois, c… https://t.co/uQ36dp5pJD",1.1794
2018-05-22,François Hollande,"Face au flux migratoire en Italie, nous n'avons pas réagi suffisamment vite. L’Europe prend plutôt de bonnes décisi… https://t.co/uEr9jUHfBV",1.1794
2018-05-22,Emmanuel Macron,Mettre tout le monde autour de la table pour rééquilibrer l'équipement de nos territoires. On doit créer les condit… https://t.co/SiQJufUw6V,1.1794
2018-05-22,Emmanuel Macron,Quand on a peur de sortir de chez soi ou de laisser sa famille seule on ne peut pas construire son avenir. Nous dev… https://t.co/aQE7TIf0eh,1.1794
2018-05-22,Emmanuel Macron,Le stage en entreprise au collège est devenu une obsession dans les quartiers : c'est ce qu'on n'arrive pas à obten… https://t.co/hSvslw0EU8,1.1794
2018-05-22,Emmanuel Macron,"C'était l'impunité quand il y avait des outrages sexistes dans les quartiers. Maintenant c'est dans la loi, ce sera… https://t.co/F3TfRJyLn5",1.1794
2018-05-22,Emmanuel Macron,"Il faut que tous nos jeunes de 3ᵉ puissent trouver ce stage : il faut qu'on mobilise tout le monde, on va mettre en… https://t.co/wIdrwtiBDc",1.1794
2018-05-22,Emmanuel Macron,On a besoin de travailler avec un acteur essentiel de notre réveil citoyen : les Mamans. #LaFranceUneChance https://t.co/ktsfEWMXuW,1.1794
2018-05-22,Emmanuel Macron,Je ne veux pas me laisser enfermer dans une vision d'une France des villes et d'une France des champs. On va décloi… https://t.co/4TKbMErB8F,1.1794
2018-05-22,Emmanuel Macron,Nous allons simplifier et accélérer l'aide aux associations qui font un travail indispensable dans les quartiers. #LaFranceUneChance,1.1794
2018-05-22,Emmanuel Macron,La radicalisation est en train de gagner dans certains quartiers. Il n'y a pas de fatalité. Notre chemin de crête :… https://t.co/xbWJPoXMsi,1.1794
2018-05-22,Emmanuel Macron,On va généraliser le testing pour s'assurer qu'il n'y a pas de discrimination à l'embauche. #LaFranceUneChance,1.1794
2018-05-22,Emmanuel Macron,"Nous devons donner à la jeunesse d'autres modèles. Ce n'est pas le problème des quartiers, c'est le problème de tou… https://t.co/my5Zl6gt22",1.1794
2018-05-22,Emmanuel Macron,"« Gennevilliers, c'est connu, mais ce n'est pas la bonne adresse ». On ne peut pas laisser la discrimination s'inst… https://t.co/dynKDZr4pI",1.1794
2018-05-22,Emmanuel Macron,"Il y a une règle, on va la faire respecter partout. Le discours antisémite, ce n'est pas la France. Le discours rac… https://t.co/LndcROwXPq",1.1794
2018-05-22,Emmanuel Macron,Des gens se sont habitués aux discours antisémites dans les quartiers en pensant que c'était l'antidote du racisme.… https://t.co/CpXsAfOTlp,1.1794
2018-05-22,Emmanuel Macron,"C'est toujours la même chose : on plaque des politiques publiques d'en haut, on met les moyens, et sur le terrain o… https://t.co/X1jpt0V7O0",1.1794
2018-05-22,Emmanuel Macron,Les jeunes des quartiers ne veulent pas de traitement de faveur. Ils veulent un accès... comme les autres. #LaFranceUneChance,1.1794
2018-05-22,Emmanuel Macron,Par la réussite sportive on peut donner accès à l'emploi. L'État doit faciliter les initiatives sportives pour que… https://t.co/olx0ERIxG3,1.1794
2018-05-21,François Hollande,"RT @franceinfo: Demain matin François Hollande, ancien président de la République, sera l'invité de @jmaphatie et @Bruce_Toussaint #8h30pol…",1.1759
2018-05-18,Emmanuel Macron,"The first electric @MercedesBenz made in France!
Thank you Dieter Zetsche for your commitment. Your choice of inves… https://t.co/7B8NCnxz6Y",1.1781
2018-05-18,François Hollande,Toutes mes pensées accompagnent les parents et les proches des lycéens qui ont perdu la vie aujourd’hui à Santa Fe… https://t.co/gQolE9KUFK,1.1781
2018-05-17,Emmanuel Macron,"L'accord de 2015 sur le nucléaire iranien est un bon accord. Cet accord peut être complété, pour tenir compte des p… https://t.co/TZbXszSOoH",1.1805
2018-05-17,Emmanuel Macron,"Across the world, lesbian, gay, bisexual and trans people are victims of discrimination and violence, and even sent… https://t.co/x56qvH0mcI",1.1805
2018-05-17,Emmanuel Macron,"LIVE | Conférence de presse à Sofia. #EUWesternBalkansSummit
https://t.co/ZMZCh86AQ7",1.1805
2018-05-17,Emmanuel Macron,Les Balkans occidentaux font l'objet de multiples pressions. Notre intérêt comme notre responsabilité : ancrer les… https://t.co/YcmNsDssfw,1.1805
2018-05-17,Emmanuel Macron,Si nous voulons avoir une Union européenne plus forte il nous faut la réformer avant de l'élargir.,1.1805
2018-05-17,Emmanuel Macron,"Partout dans le monde des gays, lesbiennes, bisexuels et personnes trans sont discriminés, victimes de violence, vo… https://t.co/RFRmRBAWL2",1.1805
2018-05-17,Emmanuel Macron,L'Histoire est revenue et le temps des décisions est là. #EUWesternBalkansSummit https://t.co/EGF0a1tOjQ,1.1805
2018-05-17,Emmanuel Macron,"Soyons pragmatiques : nous connaîtrons encore des périodes de tensions, mais il faut continuer, sans relâche, à con… https://t.co/00M8SLfQv2",1.1805
2018-05-17,Emmanuel Macron,RT @FedFranceSki: La FFS et les stations Olympiques de @courchevel et de @Meribel3vallees ont le plaisir d’annoncer que la FRANCE vient d’ê…,1.1805
2018-05-17,Emmanuel Macron,"Le sujet du jour : développer les partenariats avec les Balkans, pour garantir notre sécurité commune. Quelques ins… https://t.co/XmXpt0vBRa",1.1805
2018-05-17,Emmanuel Macron,"Quand des défis menacent de déstabiliser le monde, la seule solution : combiner nos forces pour y répondre d'une mê… https://t.co/MbfNTSfAJC",1.1805
2018-05-16,François Hollande,Cette finale perdue par l’@OM_Officiel dans des conditions douloureuses met un terme à un magnifique parcours. Le b… https://t.co/hvfcXiDhe4,1.1784
2018-05-16,Emmanuel Macron,"Nous sommes déterminés à mener la lutte : pour la première fois, la France réunira en 2019 les acteurs engagés dans… https://t.co/SWXWOePJ8X",1.1784
2018-05-16,Emmanuel Macron,"We are determined to lead the fight: in 2019, France will bring together players in the fight against AIDS, TB and… https://t.co/xjpAIFqhU0",1.1784
2018-05-15,,,1.1883
2018-05-14,François Hollande,"Israël doit prendre conscience que son intérêt est de trouver l’apaisement, éviter l’escalade répressive et mettre… https://t.co/62y5kdIUr2",1.1988
2018-05-11,Emmanuel Macron,"Wer hat gesagt, Europa habe keine Zukunft? #Karlspreis
https://t.co/35PZ78nBq0",1.1934
2018-05-11,Emmanuel Macron,"Per l'Europa: 
1. Non siamo deboli. Scegliamo. 
2. Non siamo divisi. Uniamoci.
3. Non abbiamo paura. Osiamo fare.… https://t.co/kPOs1Rco8n",1.1934
2018-05-11,Emmanuel Macron,"Quem disse que a Europa não tinha futuro? #Karlspreis
https://t.co/35PZ78nBq0",1.1934
2018-05-11,Emmanuel Macron,"Für Europa: 
1. Seien wir nicht schwach! Entscheiden wir uns! 
2. Lassen wir uns nicht spalten! Handeln wir gemeins… https://t.co/9BcgzF1X91",1.1934
2018-05-11,Emmanuel Macron,"For Europe:
1. We must not be weak. We must choose.
2. We must not be divided. We must unite.
3. We must not be afr… https://t.co/uteN8sfsoi",1.1934
2018-05-11,Emmanuel Macron,"Por y para Europa: 
1. No seamos débiles. Elijamos. 
2. No estemos divididos. Unámonos. 
3. No tengamos miedo. Atre… https://t.co/8Mi6QA0jpf",1.1934
2018-05-11,Emmanuel Macron,"Para a Europa: 
1. Não podemos ser fracos. Devemos fazer a escolha certa. 
2. Não podemos dividir-nos. Devemos esta… https://t.co/ZOK1YMwWgT",1.1934
2018-05-11,Emmanuel Macron,"Who said there was no future for Europe? #Karlspreis
https://t.co/35PZ78nBq0",1.1934
2018-05-11,Emmanuel Macron,"¿Quién ha dicho que Europa no tiene futuro? #Karlspreis
https://t.co/35PZ78nBq0",1.1934
2018-05-11,Emmanuel Macron,"Chi ha detto che l’Europa non aveva futuro? #Karlspreis
https://t.co/35PZ78nBq0",1.1934
2018-05-11,Emmanuel Macron,"Die deutsche Jugend setzt auf Europa, denn sie ist sich ihrer Geschichte bewusst. #Karlspreis
https://t.co/iEMb5Kdwea",1.1934
2018-05-11,Emmanuel Macron,"Germany’s young people have great expectations of Europe because they remember their country’s history. #Karlspreis
https://t.co/iEMb5Kdwea",1.1934
2018-05-11,Emmanuel Macron,"I giovani tedeschi aspettano tutto dall'Europa perchè ricordano la propria storia. #Karlspreis
https://t.co/iEMb5Kdwea",1.1934
2018-05-11,Emmanuel Macron,"Nationalistische Strömungen überwinden wir, indem wir uns zu einer europäischen Souveränität bekennen, solidarisch… https://t.co/kTwxPZKpRu",1.1934
2018-05-11,Emmanuel Macron,"To overcome all forms of nationalism, we need to be proud of having European sovereignty, develop solidarity, and g… https://t.co/5vgRCB1o5h",1.1934
2018-05-11,Emmanuel Macron,"Per battere i nazionalismi: prendere atto di avere una sovranità europea, sviluppare la solidarietà... e non mollar… https://t.co/qoUb7vy3Il",1.1934
2018-05-10,Emmanuel Macron,N'ayons pas peur du monde dans lequel nous vivons. N'ayons pas peur de nos principes. Ne les trahissons pas.… https://t.co/BgaQOJDmMO,1.1878
2018-05-10,Emmanuel Macron,Dessinons ensemble ces 30 ans d'Europe qui sont devant nous et faisons-le maintenant. #Karlspreis https://t.co/kVNXqpwG6y,1.1878
2018-05-10,Emmanuel Macron,"Réveillez-vous, la France a changé ! #Karlspreis https://t.co/1FDJ5vpAjJ",1.1878
2018-05-10,Emmanuel Macron,"Nous sommes, nous Européens, co-dépositaires d’un multilatéralisme que je crois fort. #Karlspreis https://t.co/lRiwkPhyAV",1.1878
2018-05-10,Emmanuel Macron,"Pour l'Europe : 
1. Ne soyons pas faibles. Choisissons. 
2. Ne soyons pas divisés. Unissons-nous. 
3. N'ayons pas p… https://t.co/d1mpzOgknl",1.1878
2018-05-10,Emmanuel Macron,Nous avons à nous battre pour quelque chose de plus grand que nous-mêmes : reforger une Europe plus forte. N'ayons… https://t.co/FlVzrPD6WZ,1.1878
2018-05-10,Emmanuel Macron,"La clef de l'avenir européen : souveraineté et solidarité.
L'erreur de ces dernières années est d'avoir laissé la s… https://t.co/gOGrKib350",1.1878
2018-05-10,Emmanuel Macron,La jeunesse allemande attend tout de l'Europe parce qu'elle se souvient de son histoire. #Karlspreis,1.1878
2018-05-10,Emmanuel Macron,Le risque européen est aujourd'hui celui de la division. La seule solution qui est la nôtre : l'unité. Les division… https://t.co/TjxJfhKHhj,1.1878
2018-05-10,Emmanuel Macron,Le rêve européen est aujourd'hui rongé par le doute. À nous de décider si on veut le faire vivre ou le laisser mour… https://t.co/HCiSAN46kH,1.1878
2018-05-10,Emmanuel Macron,Nous avons fait le choix de construire la paix au Proche et Moyen-Orient. D'autres puissances ne respectent pas leu… https://t.co/3NdZla7JAL,1.1878
2018-05-10,Emmanuel Macron,"L'Europe a connu ce miracle historique de 70 années de paix. Mais si je pense à la Pologne, aux pays baltes, à l'Es… https://t.co/RhVQEYGu3B",1.1878
2018-05-10,Emmanuel Macron,Seule l’Europe dessine cette combinaison de l’attachement à la liberté et à l’égalité. #Karlspreis,1.1878
2018-05-10,Emmanuel Macron,LIVE l Avec la jeunesse européenne. https://t.co/mPZ1BH1q6B,1.1878
2018-05-10,Emmanuel Macron,"Un cœur d’Europe très intégré mais toujours ouvert.
J'assume cette Europe à plusieurs vitesses parce qu'elle est dé… https://t.co/MHqRQpICNU",1.1878
